"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"LOC100505679",3.40774437416187,-0.271326650814299,0.416647794175844,-0.651213458002341,0.514908704054762,0.709007111539602,"LOC100505679"
"LOC100505687",82.4812720626456,0.0701261005619191,0.187885373517744,0.37323874258523,0.708970763719153,0.846541486439831,"LOC100505687"
"LOC100505695",99.6276540959485,-1.82422147093689,0.194059327192288,-9.40032874137155,5.43928581796637e-21,1.14535818509749e-18,"LOC100505695"
"LOC100505702",93.5093432343043,1.39158876244056,0.276957468171227,5.02455763922649,5.04594241445018e-07,9.12048781795533e-06,"LOC100505702"
"LOC100505715",38.6563441476812,0.345178432558671,0.159242455956261,2.16762816477461,0.0301869890492056,0.101499049686064,"LOC100505715"
"LOC100505716",92.8570785387513,0.000502950291687032,0.134321141861534,0.00374438665958856,0.997012418675836,0.998266092887932,"LOC100505716"
"LOC100505718",6.83944412576831,-0.0487582092759589,0.603195448635496,-0.0808331849755433,0.935574616618003,0.968529486960247,"LOC100505718"
"LOC100505738",115.705994228837,-0.323154305564452,0.145840323382761,-2.21580903051296,0.0267045837334954,0.0923670096572634,"LOC100505738"
"LOC100505761",188.009154373256,-0.967173779199864,0.153944696385645,-6.28260538951602,3.32945414000735e-10,1.19027985505263e-08,"LOC100505761"
"LOC100505768",0.792243086600073,-0.2018287373528,0.887922236273898,-0.227304519593698,0.820186958957427,NA,"LOC100505768"
"LOC100505776",25.2247743357463,-0.637652605701145,0.604478938953953,-1.05487977265941,0.291480314342477,0.502279297071093,"LOC100505776"
"LOC100505782",3.58531354038594,0.236660260563071,0.615651913482207,0.384405953072556,0.700677588940779,0.841410287603133,"LOC100505782"
"LOC100505783",145.408878322351,-0.453946959160794,0.175722269231355,-2.5833206066963,0.0097854342023229,0.0422316419335386,"LOC100505783"
"LOC100505795",51.4430639710697,0.11339160102488,0.256560319170737,0.441968584196451,0.658511939541794,0.81382817062237,"LOC100505795"
"LOC100505806",56.9946326305367,-0.367587486363193,0.179209610298477,-2.05115945373113,0.0402514210193324,0.125985895304897,"LOC100505806"
"LOC100505812",84.1374270745027,0.099203103777744,0.189384999011163,0.523817114849191,0.600405748293272,0.773495693747189,"LOC100505812"
"LOC100505817",0.597354786197303,-0.270705889538936,1.0526860040286,-0.257157299045445,0.797057346143525,NA,"LOC100505817"
"LOC100505835",1.44832369691363,-0.185740649596083,0.822354687970514,-0.225864401715119,0.821306885702333,NA,"LOC100505835"
"LOC100505839",29.7248998287003,0.316374337597271,0.153649172788082,2.05906957946089,0.0394875735141039,0.124124160708212,"LOC100505839"
"LOC100505841",4.03493409570562,0.0377093416016946,0.485130409330974,0.0777303192634291,0.938042575778628,0.969722261387035,"LOC100505841"
"LOC100505865",20.0514614306085,0.629792715765285,0.320531105495079,1.96484118067896,0.04943262225605,0.146199707928759,"LOC100505865"
"LOC100505875",46.312463541813,-0.739317487077541,0.31188170994946,-2.37050607166847,0.0177637521679041,0.0677795736840657,"LOC100505875"
"LOC100505876",426.352445200945,-0.0995836662375474,0.0845882232812659,-1.17727577639762,0.239085452134606,0.441661566933705,"LOC100505876"
"LOC100505912",8.61108796508812,0.0790214876083288,0.50773816362474,0.155634327434036,0.876321265252553,0.93904865701652,"LOC100505912"
"LOC100505918",3.23606505915915,0.209121641150146,0.507926037883298,0.411716717696985,0.680547070106519,0.828345484175895,"LOC100505918"
"LOC100505933",5.81909294888797,0.248837164471897,0.355281456816935,0.700394461059966,0.48368099442493,0.684663900064305,"LOC100505933"
"LOC100505964",2.54608140919,-1.09714604740303,0.62889980892982,-1.74454822823051,0.0810635393992979,0.209854031608936,"LOC100505964"
"LOC100505978",0.516406295631785,-0.873058994280873,1.01082807261331,-0.86370671525153,0.387749023746302,NA,"LOC100505978"
"LOC100505989",29.941677092128,-0.0416061714288096,0.56278984917406,-0.073928432593214,0.94106733180899,0.971329502403656,"LOC100505989"
"LOC100506013",6.30336715739716,-0.0191996789618697,0.388224354023665,-0.0494551121352355,0.960556608723936,0.981243310603094,"LOC100506013"
"LOC100506023",29.1653101787808,-0.366887951390716,0.230525555507085,-1.59152832571502,0.111490725930721,0.262714438984787,"LOC100506023"
"LOC100506025",10.6894525737978,-0.10759189488664,0.38095127612737,-0.282429543169891,0.777614164488867,0.886679120496023,"LOC100506025"
"LOC100506035",6.9450914994582,0.172678334126245,0.393121254794875,0.439249549649372,0.660480725515052,0.815052270886105,"LOC100506035"
"LOC100506054",36.1973981097615,0.0954809390744891,0.167246337238275,0.57090003076395,0.568067410103284,0.749801851967165,"LOC100506054"
"LOC100506060",10.5043917391599,-0.11864300509035,0.268391934820064,-0.442051305192502,0.658452080307936,0.813806679751075,"LOC100506060"
"LOC100506071",3.5586713114956,-1.74009584895329,0.369575014976552,-4.70836982598431,2.49705751595639e-06,3.77951154192389e-05,"LOC100506071"
"LOC100506082",0.668807733951676,-0.20054559605165,0.952539340542521,-0.210537861814115,0.833247904354017,NA,"LOC100506082"
"LOC100506083",14.3138664860053,-0.304986275126993,0.235615641246116,-1.294422872412,0.195519394391616,0.385770161920965,"LOC100506083"
"LOC100506085",2.15315644888842,-0.266944280312407,0.631560729954131,-0.422673968870411,0.672533150480239,0.822909108394208,"LOC100506085"
"LOC100506100",28.9207760178312,-0.176389622165723,0.220075893003293,-0.801494519724994,0.422845415444618,0.631357263440955,"LOC100506100"
"LOC100506122",2.18620872767018,-0.0914111851318718,0.67090179186014,-0.136251216259872,0.891622687922736,0.947024773902526,"LOC100506122"
"LOC100506123",70.4408834022129,0.291476856177998,0.1582295454522,1.8421139702133,0.065458480740192,0.17972709671064,"LOC100506123"
"LOC100506124",26.9394275808653,-0.0864723917517779,0.231576296276023,-0.373407784571824,0.708844966575038,0.846496774866689,"LOC100506124"
"LOC100506134",6.73395590922045,-0.712062378244242,0.315856938201403,-2.25438257680508,0.024172110424185,0.0856324607040549,"LOC100506134"
"LOC100506136",10.7568980317156,-0.080535445864251,0.28053840845704,-0.287074580294354,0.774055215343195,0.884923519913577,"LOC100506136"
"LOC100506172",4.31060136939539,0.32003616131814,0.476598060079155,0.671501183334627,0.501901305882311,0.698383038509683,"LOC100506172"
"LOC100506178",31.0736827908333,1.07361239681849,0.282755990242518,3.79695721352415,0.000146483060521779,0.001345593674841,"LOC100506178"
"LOC100506190",342.328668786724,0.420962632920678,0.127245605446921,3.30826853660009,0.000938747483619921,0.00640380180887324,"LOC100506190"
"LOC100506195",56.9896639432215,-0.354770260347477,0.19265792601583,-1.84145167387677,0.0655553962729987,0.179838583161518,"LOC100506195"
"LOC100506207",23.5342328826711,0.121250142508306,0.188996238307357,0.641547914361778,0.521166761000199,0.713736240300587,"LOC100506207"
"LOC100506229",2.08985476903551,-1.4483731481771,0.595343691680236,-2.43283529903436,0.0149811136428068,0.0592259334894705,"LOC100506229"
"LOC100506233",161.510650424767,0.133852826082501,0.156623295386909,0.854616331190342,0.392763583554664,0.603007434346163,"LOC100506233"
"LOC100506241",1.7180926201027,-0.15180015761384,0.793143880824349,-0.191390441613276,0.848219708138412,NA,"LOC100506241"
"LOC100506274",0.834941597450132,0.513702108907906,0.92406353437295,0.55591643842595,0.578267980103809,NA,"LOC100506274"
"LOC100506305",11.3539562245471,0.0209860000506728,0.472816395550624,0.0443850937661188,0.964597443390765,0.982700633221003,"LOC100506305"
"LOC100506314",47.4439710912623,-0.0961342012938735,0.130053794159969,-0.739187979211329,0.459792859151633,0.663796284636317,"LOC100506314"
"LOC100506321",5.08848980287235,-0.678309634087035,0.341261636914268,-1.98765275880523,0.0468501070251013,0.140447708200093,"LOC100506321"
"LOC100506343",15.301147710394,0.0684400098537884,0.272114392931957,0.251511906872571,0.801418357652762,0.900156290731217,"LOC100506343"
"LOC100506368",12.8817523405509,0.137371329471696,0.256404657301536,0.535759884073188,0.592124510453456,0.768042365755711,"LOC100506368"
"LOC100506384",0.516579981599869,-1.59302868629054,1.01022434005715,-1.57690586449384,0.11481718694897,NA,"LOC100506384"
"LOC100506385",36.4509797148535,0.324743935554659,0.300543551762229,1.08052205296215,0.279909771875041,0.489650451768261,"LOC100506385"
"LOC100506388",7.33554885787273,1.01155080140784,0.374461555991075,2.70134753547826,0.00690591348565252,0.0319949502446986,"LOC100506388"
"LOC100506393",8.60766502164224,1.9701647105213,0.410366205866708,4.80099160787435,1.57881886129847e-06,2.49481674967386e-05,"LOC100506393"
"LOC100506394",41.8887219936317,0.440164642184437,0.203884202121119,2.15889528273973,0.0308582919295531,0.103176860923765,"LOC100506394"
"LOC100506403",0.954419014463028,1.53517703351527,1.17198237046518,1.30989771877365,0.190230438984868,NA,"LOC100506403"
"LOC100506421",1.58284017700114,-0.0125504200671014,0.841390148721743,-0.0149162907197906,0.988098963253509,NA,"LOC100506421"
"LOC100506422",1.77719002025386,0.22518713292068,0.912986889354953,0.246648813412622,0.805180023711535,NA,"LOC100506422"
"LOC100506451",18.8391522258287,-0.0328073236713543,0.195637310955077,-0.167694615670155,0.866823532278395,0.934515164032779,"LOC100506451"
"LOC100506469",26.8184486214714,-0.514243301292859,0.205789727880099,-2.49887740554512,0.012458740264555,0.0510116198609834,"LOC100506469"
"LOC100506472",26.8914202144929,-0.0564830232634367,0.182251848179413,-0.309917423760956,0.756623752484355,0.875033154994581,"LOC100506472"
"LOC100506474",3.96997074957066,1.53209157663121,0.487943119608983,3.13989790010557,0.00169006725841679,0.0103433627613486,"LOC100506474"
"LOC100506497",18.1943199031175,-0.456362585550594,0.326429608348176,-1.39804286706685,0.162100194850527,0.340028892580822,"LOC100506497"
"LOC100506548",198.149615989913,-0.0440583316294008,0.117164880962066,-0.376037010985103,0.706889381097603,0.84519679907732,"LOC100506548"
"LOC100506585",22.1151218658431,-0.436593345439548,0.305421854603788,-1.42947644007311,0.152867341796181,0.326882042737442,"LOC100506585"
"LOC100506599",16.3768441399327,0.473271519613124,0.293455717333462,1.61275276526759,0.106798231892478,0.25504333493565,"LOC100506599"
"LOC100506655",7.55000779464006,-0.0920684538216059,0.267501499420026,-0.344179206551069,0.730711518887653,0.859343736301942,"LOC100506655"
"LOC100506668",156.428499451799,0.525552406974914,0.212004329057857,2.4789701668379,0.0131762326347899,0.0532776893327378,"LOC100506668"
"LOC100506688",15.8281958187562,0.665764244620222,0.293925257364546,2.26508007712483,0.0235077659706323,0.0837725289714212,"LOC100506688"
"LOC100506710",435.107255925156,-0.0369272380999051,0.0942584708072144,-0.391765724434803,0.695231322655795,0.83749434869745,"LOC100506710"
"LOC100506713",35.3306704183556,0.131945713866209,0.170974602344269,0.771726982002435,0.440276146414109,0.647075588095349,"LOC100506713"
"LOC100506714",51.2032261538702,-0.282670460021924,0.133612795835869,-2.1155942307289,0.0343793329497604,0.111713884684299,"LOC100506714"
"LOC100506730",29.6714483571264,0.142526059146629,0.193397063988825,0.736960821467611,0.461146175130274,0.664997216123293,"LOC100506730"
"LOC100506746",68.6495001249309,0.160131972589635,0.122402889434109,1.30823686703765,0.190792981089773,0.37921119216287,"LOC100506746"
"LOC100506776",52.5551854126403,1.05576693862379,0.198751319023944,5.31199965770592,1.08428807302885e-07,2.32293514150543e-06,"LOC100506776"
"LOC100506795",19.8695846826451,0.176410538820015,0.316855068819203,0.556754668553761,0.577695059765501,0.757015244328558,"LOC100506795"
"LOC100506801",55.6000052915601,0.0199940208014895,0.171913703250633,0.116302658970357,0.907412678361472,0.955357135897599,"LOC100506801"
"LOC100506804",23.9166128695656,-0.445018349576005,0.217939187155165,-2.04193819103844,0.0411576628222361,0.128189085448059,"LOC100506804"
"LOC100506810",9.52784120344859,0.555534041073289,0.331770598125669,1.67445229990773,0.094041741535168,0.233151488070499,"LOC100506810"
"LOC100506834",30.5239290824618,0.037443327895807,0.21738025651396,0.172248061973386,0.863242514498989,0.932959515491301,"LOC100506834"
"LOC100506844",95.5449310401575,0.489410162787099,0.231960098942823,2.10988943795776,0.0348678802295525,0.112975705268631,"LOC100506844"
"LOC100506874",9.34054673282552,0.143504900483565,0.293904436879997,0.488270616146428,0.625358171676095,0.792308430174776,"LOC100506874"
"LOC100506895",0.849593600104716,1.68223657418666,1.08663869224255,1.54811032056567,0.121595737698739,NA,"LOC100506895"
"LOC100506963",24.9255505216411,-0.0886137226816155,0.242919859876241,-0.364785829889581,0.715271283416194,0.850408161123106,"LOC100506963"
"LOC100506990",238.164664447664,0.161787803220922,0.222325350024225,0.727707403601495,0.466792717281465,0.670465635900415,"LOC100506990"
"LOC100507003",0.977311884449674,1.66231136388522,1.27332774827937,1.30548585478599,0.191727460670987,NA,"LOC100507003"
"LOC100507032",22.0406214310054,0.571185606828573,0.224772744550465,2.54116933959639,0.0110482394767592,0.0465601027393652,"LOC100507032"
"LOC100507053",58.7536639353433,0.501462012051485,0.290041253683264,1.72893340407051,0.083821014739406,0.214780663552288,"LOC100507053"
"LOC100507066",8.04824347086331,-0.114350499621858,0.344098844450779,-0.332318755107634,0.739648579346701,0.864933498785643,"LOC100507066"
"LOC100507091",32.4828946086382,-0.982849325537816,0.224144342180517,-4.38489464412297,1.16041927597471e-05,0.000145545611399489,"LOC100507091"
"LOC100507117",48.6860525750415,-0.00653687975963105,0.126538917585749,-0.0516590459626883,0.958800370228633,0.980452579589123,"LOC100507117"
"LOC100507118",2.35402413569378,-0.162716217042376,0.573016535292106,-0.283964261100125,0.776437769203813,0.886405499040503,"LOC100507118"
"LOC100507140",7.2955604487487,0.355258220460342,0.563114430133537,0.630881045573802,0.528118306131916,0.72016473215616,"LOC100507140"
"LOC100507156",15.2764487199124,0.487875402303134,0.285671540258355,1.70781941337912,0.0876698557446236,0.222183543946367,"LOC100507156"
"LOC100507173",16.1481738951165,0.213182901722472,0.305324570696538,0.698217314237559,0.485041300060731,0.685576557628068,"LOC100507173"
"LOC100507194",5.75983388232384,-0.209128168468853,0.604701558343376,-0.345836992783307,0.72946522236793,0.858997976164405,"LOC100507194"
"LOC100507205",1.22860202369131,1.23044573391231,0.928851982648523,1.32469516876502,0.185272276213426,NA,"LOC100507205"
"LOC100507206",4.87636989929251,0.64304724049454,0.414774855209801,1.55035251635318,0.121056928846653,0.278007295129381,"LOC100507206"
"LOC100507217",256.778086665792,-0.631954207335788,0.105551547227166,-5.98716195012952,2.13534141190634e-09,6.67494488335226e-08,"LOC100507217"
"LOC100507244",27.7921494562096,-0.542063326533903,0.255245220788711,-2.12369628257454,0.0336955484448528,0.110218048446797,"LOC100507244"
"LOC100507250",6.3437193804632,0.107350421005856,0.374881029816506,0.286358637721417,0.77460345108442,0.885300687682194,"LOC100507250"
"LOC100507254",1.83009288947332,2.12669025486033,0.937243879579554,2.26908950935413,0.0232628831992533,NA,"LOC100507254"
"LOC100507266",31.968651750451,0.427915804482297,0.173771034501947,2.46252665588812,0.013796191733734,0.0553175614149007,"LOC100507266"
"LOC100507299",33.512075416165,-0.231275925208049,0.192383224644122,-1.20216263988647,0.22930052099132,0.429527879893064,"LOC100507299"
"LOC100507300",12.3765047356674,-0.306848330651803,0.2395018347809,-1.28119407073651,0.200125508230795,0.392227164643398,"LOC100507300"
"LOC100507334",0.384522166984447,0.3582237174366,1.27033991697874,0.281990444170697,0.777950837544476,NA,"LOC100507334"
"LOC100507346",2.70605653840153,0.241453998766855,0.519819685311919,0.464495681078277,0.64229265312277,0.803600460523311,"LOC100507346"
"LOC100507351",2.24358579231664,3.21320445408385,0.800018046406546,4.01641496528316,5.90901714444844e-05,0.000615372752836527,"LOC100507351"
"LOC100507373",24.2374644935677,-0.360287283215456,0.196335493151322,-1.83505935392828,0.0664968955419187,0.181589331874743,"LOC100507373"
"LOC100507377",6.00820943464543,-0.32666218587494,0.691127043953782,-0.472651430345106,0.63646188347985,0.800303063082112,"LOC100507377"
"LOC100507387",14.291706694697,-0.609892391446325,0.373868311484935,-1.63130271464823,0.102826460870423,0.248438209801029,"LOC100507387"
"LOC100507389",2.85577363769532,-0.00544349601682361,0.686286224984361,-0.00793181593721725,0.993671392883986,0.996792052138171,"LOC100507389"
"LOC100507391",1.65071809675239,0.24500823788338,0.754337328671731,0.32479930207723,0.74533297279478,NA,"LOC100507391"
"LOC100507410",4.25776421249459,-0.757018395721596,0.367672126426289,-2.05894964918795,0.0394990621557973,0.124139909632506,"LOC100507410"
"LOC100507412",401.298392015984,0.622734425470997,0.360638131842449,1.72675701898059,0.0842113105988565,0.215470307610534,"LOC100507412"
"LOC100507424",15.2183559930994,0.103393453950573,0.238916100175379,0.432760512475619,0.665188763215939,0.8184375934727,"LOC100507424"
"LOC100507433",12.8271501097907,-0.160341629009049,0.24516302933354,-0.654020426509362,0.513098645672596,0.707643317142528,"LOC100507433"
"LOC100507462",10.8252173988743,0.025494798192335,0.317107791515054,0.0803978926866726,0.935920802873479,0.968730860728224,"LOC100507462"
"LOC100507489",4.5030764399697,0.24837627808502,0.40899109084793,0.607290191994354,0.543658346166891,0.732779172314326,"LOC100507489"
"LOC100507501",31.5506947006765,0.0987179178637971,0.210491391417491,0.468987910617203,0.639078277366705,0.801965812108763,"LOC100507501"
"LOC100507537",10.1006937125918,-0.381624349248132,0.496621585638653,-0.768440922191018,0.442225276257748,0.6489944660834,"LOC100507537"
"LOC100507547",0.6653704089452,1.82114113404714,0.995099527813999,1.83010953492036,0.0672335614475651,NA,"LOC100507547"
"LOC100507557",33.4192374178655,-0.0315565326142512,0.212005461362496,-0.148847734447248,0.881673783514874,0.942149957601607,"LOC100507557"
"LOC100507564",4.77101326775087,0.257776602561578,0.371504972462494,0.693871204072788,0.487762983679557,0.687583894995421,"LOC100507564"
"LOC100507577",289.16041164946,-0.138383331241507,0.127290392870545,-1.08714670542532,0.276971979524383,0.486287069053163,"LOC100507577"
"LOC100507584",1.7850241859726,1.79375210107427,0.860773015520412,2.08388514594616,0.0371706158076626,NA,"LOC100507584"
"LOC100507600",1.98857511703961,0.129747493081494,0.623108762047862,0.208226077025583,0.835052448288189,0.918945669088009,"LOC100507600"
"LOC100507632",70.1257678573835,-0.239697215020629,0.389800954721975,-0.614922082968199,0.538606178360391,0.728668370458482,"LOC100507632"
"LOC100507634",1.35728111388616,-1.13508321845655,0.620687849411138,-1.82875050564213,0.0674369926113725,NA,"LOC100507634"
"LOC100507651",11.0093026098697,-0.0704665927409476,0.599641592364174,-0.11751451806924,0.906452339999462,0.955046997254615,"LOC100507651"
"LOC100508120",90.703497022388,0.244837283312066,0.143637704554724,1.7045474520152,0.0882788588923539,0.223313464567034,"LOC100508120"
"LOC100527964",32.4853529602689,0.278494573329129,0.154655631130945,1.80073994908942,0.0717438778153661,0.192354300643353,"LOC100527964"
"LOC100616530",18.3221199951321,0.492617467772487,0.386635592034353,1.27411308715913,0.202623340981199,0.395838634508586,"LOC100616530"
"LOC100630918",9.28097025902947,0.249486701663311,0.321890233415005,0.775067634132453,0.43829969544036,0.645309163582648,"LOC100630918"
"LOC100631378",5.34216584537872,1.05192113381557,0.455305311561434,2.31036429205732,0.0208679942578567,0.0765745894234107,"LOC100631378"
"LOC100652739",0.358590607904284,1.37816905468157,1.27136792689135,1.0840048938873,0.278362628975245,NA,"LOC100652739"
"LOC100652768",16.9306701482775,0.263629948347289,0.251480416898632,1.04831203796499,0.294494865174288,0.505432032015192,"LOC100652768"
"LOC100652770",10.0821283637668,-0.244938631943569,0.2701035140433,-0.906832452036527,0.364495405906752,0.576370768112328,"LOC100652770"
"LOC100652772",199.540767569402,-0.00496585971026038,0.11618920035657,-0.0427394258246101,0.965909251005635,0.983184600929968,"LOC100652772"
"LOC100652791",0.661734235449036,1.76463151001333,1.08968727976821,1.61939259343165,0.105362819427786,NA,"LOC100652791"
"LOC100652999",2.36266929470818,-0.68322824235525,0.605458326856463,-1.12844800715281,0.259130762937266,0.465847047509512,"LOC100652999"
"LOC100653515",13.7027527806446,-0.216328851123449,0.242288140842294,-0.892857778228023,0.37193334019665,0.583777931054541,"LOC100653515"
"LOC100862671",308.106524016504,-0.366763056093286,0.120626621588428,-3.04048187094771,0.00236199910943148,0.013616313759003,"LOC100862671"
"LOC100873065",1.84493106814698,1.0575379185489,0.695310238663393,1.52095835749783,0.128270287728979,NA,"LOC100873065"
"LOC100996291",10.4877913692163,-0.377086182423475,0.313949380935833,-1.20110503578457,0.229710459871363,0.43002060207247,"LOC100996291"
"LOC100996307",13.6533578460061,0.708888650596868,0.241529074246957,2.93500338543942,0.00333544048830675,0.018002079366907,"LOC100996307"
"LOC100996455",2.60153261861532,-0.0663523755224511,0.580537302217303,-0.114294766708401,0.909004130877006,0.955896013383009,"LOC100996455"
"LOC101054525",3.07357124408049,0.25886676059349,0.493172790779912,0.524900735468625,0.599652198115066,0.772839173859445,"LOC101054525"
"LOC101055625",3.15691481828562,1.2417321541758,0.718571996007131,1.72805531119457,0.0839783084315296,0.215046418036211,"LOC101055625"
"LOC101059948",0.489420225317222,0.221672415237074,1.16404694803854,0.190432538490479,0.848970202141456,NA,"LOC101059948"
"LOC113230",17.6611174634347,0.202270308807541,0.264500737783517,0.764724932348172,0.444435356460052,0.650683573567075,"LOC113230"
"LOC115110",21.5277774317024,0.780195746727528,0.226855105890782,3.43918089770988,0.000583477203843467,0.00429857369475145,"LOC115110"
"LOC116437",0.458595265150179,-0.331063464112918,1.2856495007163,-0.25750678075826,0.796787581472626,NA,"LOC116437"
"LOC143666",1.82898700924782,-1.52949600395494,0.515896397243172,-2.96473480359275,0.0030294395822119,NA,"LOC143666"
"LOC144486",7.08119694023998,-0.381296529143908,0.440885224128764,-0.864843066349957,0.387124929927723,0.598329400490001,"LOC144486"
"LOC144742",2.2998224383333,-0.421410964623113,0.682138775355953,-0.617778932744606,0.536721072453803,0.727190072145921,"LOC144742"
"LOC145474",56.3576384006182,0.00730167205478713,0.253608794152978,0.028791083839083,0.977031211999386,0.988874856812248,"LOC145474"
"LOC145783",47.2834977525263,-0.0397206808476768,0.194567848365617,-0.204148224803498,0.838237669838032,0.920159843574494,"LOC145783"
"LOC145820",36.6027851706903,1.4607214079062,0.387612699325153,3.76850761197805,0.000164226478092427,0.00147742148976858,"LOC145820"
"LOC145837",17.5169609773281,1.33109449151263,0.5157734531574,2.58077356126822,0.00985792183169688,0.0424966250031441,"LOC145837"
"LOC145845",4.24399747067322,-0.0284548991931,0.654161042067528,-0.0434983090756459,0.965304312414181,0.982945192552732,"LOC145845"
"LOC146513",2.81113151399729,-0.177906222790401,0.683964601589899,-0.260110278188158,0.79477870988983,0.89680541979207,"LOC146513"
"LOC146880",246.44153372558,-0.230205585834874,0.119654711301764,-1.92391576838379,0.0543651423987955,0.157054855818743,"LOC146880"
"LOC147093",2.27314329460674,0.213177633453095,0.682960383569871,0.312137626986216,0.754935931842555,0.873925108800039,"LOC147093"
"LOC147646",0.762975768502327,-0.518180218071792,0.922758016340298,-0.561555910537542,0.574418626868133,NA,"LOC147646"
"LOC148145",1.70401367623285,-0.108548699019059,0.729638528379348,-0.148770514161532,0.881734717968774,NA,"LOC148145"
"LOC148413",151.376693780794,0.0480056392857158,0.151121836225858,0.317661831569922,0.750741466618405,0.871500067047244,"LOC148413"
"LOC148696",5.90352075771261,-0.524457604253618,0.362064811794785,-1.44851857227947,0.147472075695703,0.319234061735322,"LOC148696"
"LOC148709",10.5797243285717,-0.697467127600947,0.309485553652791,-2.2536338752129,0.0242192104098674,0.0857243707040096,"LOC148709"
"LOC149086",0.795292218130827,0.210859040713061,1.02336264747677,0.206045277529877,0.836755543679861,NA,"LOC149086"
"LOC149134",2.16146279629175,0.545287006272547,0.558768341149708,0.975873123288584,0.329127342463153,0.542105396709949,"LOC149134"
"LOC149950",0.565006775520884,0.552248000576067,1.2803065010454,0.43134046427566,0.666220832273885,NA,"LOC149950"
"LOC150185",0.425076813231483,0.527263648239846,1.21736146622789,0.43312004106194,0.664927563922526,NA,"LOC150185"
"LOC150197",2.43618090327577,1.30234570533073,0.584555913235305,2.22792324197478,0.0258856340064654,0.0902850832447638,"LOC150197"
"LOC150381",22.6067055594608,-0.116429847376372,0.22177307724388,-0.524995408925746,0.59958638250239,0.772839173859445,"LOC150381"
"LOC150568",3.5645736433118,0.0894365941076238,0.619297825899536,0.144416128020014,0.885171881989891,0.943713816462957,"LOC150568"
"LOC150622",6.3307371077707,0.335867648196274,0.643175711596307,0.52220200816147,0.601529687971173,0.774266936313805,"LOC150622"
"LOC150776",124.699574154497,-0.458904460641887,0.152639653349356,-3.00645638647753,0.00264311966559986,0.014891931500213,"LOC150776"
"LOC150935",0.636568418456276,-0.924050725008866,1.1518549620232,-0.802228366829969,0.422420870254378,NA,"LOC150935"
"LOC151009",2.29920257783815,0.35750442257792,0.512977022214839,0.696920928415765,0.485852279585172,0.686115511932425,"LOC151009"
"LOC151171",1.90628529982859,-0.0321231390894263,0.617046284522007,-0.0520595292366284,0.958481260203234,NA,"LOC151171"
"LOC151174",4.27186261310047,-0.701206368569476,0.458452692755791,-1.52950648921806,0.12613893159513,0.286144706172551,"LOC151174"
"LOC151475",3.265473141869,0.0697501019838392,0.473389332487058,0.147341938647817,0.882862131438992,0.942591386977087,"LOC151475"
"LOC152217",51.6583824401561,-0.505924252181256,0.216512534658511,-2.33669728627588,0.019454929751869,0.072627189539317,"LOC152217"
"LOC152225",6.05651126395481,0.0292827903860977,0.329810062144617,0.0887868314134626,0.929251323365722,0.965152163366175,"LOC152225"
"LOC152578",5.07530193659633,-0.282020234011295,0.505448476379499,-0.55796039990345,0.576871425576345,0.756243432776488,"LOC152578"
"LOC152742",2.55072300388184,-0.113390163336686,0.611546149146905,-0.185415546308096,0.852903115642382,0.927544239610631,"LOC152742"
"LOC153684",52.3070561162689,0.383236261207207,0.193484273521053,1.980710133351,0.0476237897162452,0.142233020346429,"LOC153684"
"LOC153910",1.64100853654378,-0.478964676592172,0.704988686549873,-0.679393422518829,0.496888616361987,NA,"LOC153910"
"LOC154092",10.1557826059392,2.13564428373823,0.395947880131604,5.393751023565,6.9001813735831e-08,1.54825849508899e-06,"LOC154092"
"LOC154761",20.2152237211158,-0.423756674784882,0.27101975192712,-1.5635638058544,0.117920040376346,0.2730284936795,"LOC154761"
"LOC154872",4.24455239022625,-0.449116422773186,0.589376905966152,-0.762019037778482,0.44604864181601,0.652207865278778,"LOC154872"
"LOC155060",32.86204449439,-0.145717121379114,0.256783592827047,-0.567470529463538,0.570394543554352,0.75129916439294,"LOC155060"
"LOC157273",3.6916731636673,0.018693522701031,0.532285228790591,0.0351193715134735,0.971984554705462,0.986398053027543,"LOC157273"
"LOC157381",10.6860883863515,-0.025503523213026,0.336016825764452,-0.0758995420988352,0.939499021162543,0.970704208105071,"LOC157381"
"LOC158376",79.0952294459253,0.49699807293456,0.285144709401735,1.74296789155694,0.0813392235866519,0.210255254602377,"LOC158376"
"LOC158434",9.36141265493583,-0.23425169017927,0.561149490869943,-0.417449706344939,0.676349503964899,0.825509625227895,"LOC158434"
"LOC158435",3.84556209960209,0.189559959212312,0.541320039891785,0.350180937787204,0.726202911633011,0.856792826612838,"LOC158435"
"LOC158572",6.17357757529693,-0.528370494358789,0.316036426375448,-1.67186580489646,0.0945507870854624,0.233959475998403,"LOC158572"
"LOC158696",1.58343251630818,0.977713898043807,0.788109309417689,1.24058158730064,0.214760357361424,NA,"LOC158696"
"LOC200726",1.99034789633249,-1.14480639511182,0.763106110002606,-1.50019293530216,0.133564432736169,0.297842623075814,"LOC200726"
"LOC200772",2.54094629307688,0.322505594148422,0.579506896520737,0.556517266808544,0.57785729391825,0.757015244328558,"LOC200772"
"LOC201617",0.346619419134738,0.810614263397981,1.40129695847306,0.578474290189907,0.56294395026098,NA,"LOC201617"
"LOC201651",14.2263702451011,-0.0415897349410131,0.381673655336842,-0.108966742554732,0.913228868818287,0.957186937112789,"LOC201651"
