Query Name	Rank	TF	Score	Library	Overlapping_Genes
"gene_set_query"	"531"	"TLX3"	"549.7"	"ARCHS4 Coexpression,261;Enrichr Queries,506;GTEx Coexpression,882"	"TFAP2A,NGFR,SYT12,TUBB3,MAPT"
"gene_set_query"	"532"	"MYBL2"	"549.8"	"Literature ChIP-seq,135;ARCHS4 Coexpression,1200;ENCODE ChIP-seq,92;Enrichr Queries,891;ReMap ChIP-seq,216;GTEx Coexpression,765"	"ACOXL,TENM4,GSTA4,PRR15L,PLLP,CDCA7,HAS2,ITGB7,MAPT,HSD17B6,TRIM55"
"gene_set_query"	"533"	"ZFP69B"	"550.0"	"ARCHS4 Coexpression,130;GTEx Coexpression,970"	"GSTA4,TUBB3,TAGLN3,CAP2"
"gene_set_query"	"534"	"NR5A2"	"551.8"	"ARCHS4 Coexpression,737;Enrichr Queries,425;ReMap ChIP-seq,1;GTEx Coexpression,1044"	"TFAP2A,PCDH9,PRELP,TRAF1,BMP7,FMO5,CDH6,MFAP4,CYP24A1,DES,GSTA4,SYT12,ITGA10,CA4,PKP1,CCR7,ITGB7,SLC39A8,GPIHBP1,CAP2"
"gene_set_query"	"535"	"IKZF2"	"552.0"	"ARCHS4 Coexpression,407;Enrichr Queries,936;GTEx Coexpression,313"	"ZBTB16,CDCA7,CHI3L2,CCR7,TRAF1"
"gene_set_query"	"536"	"POU4F1"	"554.3"	"ARCHS4 Coexpression,250;Enrichr Queries,73;GTEx Coexpression,1340"	"TFAP2A,NGFR,TENM4,TUBB3,EYA2,ZBTB16,MAPT,TAGLN3"
"gene_set_query"	"537"	"PAX2"	"554.7"	"ARCHS4 Coexpression,911;Enrichr Queries,274;GTEx Coexpression,479"	"CDH6,TFAP2A,NGFR,CYP24A1,ZBTB16,CPXM1,BMP7"
"gene_set_query"	"538"	"FOXD4L5"	"555.7"	"ARCHS4 Coexpression,989;Enrichr Queries,653;GTEx Coexpression,25"	"BTNL9,GALNT15,NOTCH4,CYP4B1,SHANK3,PLXNA4"
"gene_set_query"	"539"	"HOXB5"	"555.7"	"ARCHS4 Coexpression,663;Enrichr Queries,204;GTEx Coexpression,800"	"MFAP4,PRR15L,LUM,TUBB3,ZBTB16,FBLN1,BMP7"
"gene_set_query"	"540"	"CREB1"	"557.0"	"Literature ChIP-seq,137;ARCHS4 Coexpression,538;ENCODE ChIP-seq,88;Enrichr Queries,828;ReMap ChIP-seq,268;GTEx Coexpression,1483"	"COL17A1,USP44,LRRK2,FHL2,CPZ,BMP7,CXCL5,GSTA4,PRR15L,ZNF385B,PKP1,HAS2,PAMR1,PLXNA4"
"gene_set_query"	"541"	"GSX1"	"557.3"	"ARCHS4 Coexpression,648;Enrichr Queries,382;GTEx Coexpression,642"	"TFAP2A,TUBB3,EYA2,BMP7"
"gene_set_query"	"542"	"E2F1"	"557.5"	"Literature ChIP-seq,105;ARCHS4 Coexpression,1122;ENCODE ChIP-seq,105;Enrichr Queries,928;ReMap ChIP-seq,261;GTEx Coexpression,824"	"TFAP2A,FGF14,EGFL6,CCL7,MB,LGI4,ITGA11,CDCA7,SYT16,ITGB7,MAPT,CHRDL2"
"gene_set_query"	"543"	"NFE2"	"558.4"	"ARCHS4 Coexpression,818;ENCODE ChIP-seq,103;Enrichr Queries,488;ReMap ChIP-seq,269;GTEx Coexpression,1114"	"KEL,IL1R2,ZBTB16,F13A1,SLC39A8,CCDC141"
"gene_set_query"	"544"	"YY1"	"558.5"	"Literature ChIP-seq,123;ARCHS4 Coexpression,1229;ENCODE ChIP-seq,93;Enrichr Queries,954;ReMap ChIP-seq,270;GTEx Coexpression,682"	"DES,GSTA4,LRRK2,PEBP4,HAS2,ITGB7,PRELP,PKHD1L1"
"gene_set_query"	"545"	"EGR1"	"559.0"	"Literature ChIP-seq,48;ARCHS4 Coexpression,688;ENCODE ChIP-seq,41;Enrichr Queries,777;ReMap ChIP-seq,232;GTEx Coexpression,1568"	"COL17A1,ACOXL,CXCL9,SYT12,SLCO4C1,FHL2,ITGB7,SLC39A8,PRG4,CCDC141,FMO5"
"gene_set_query"	"546"	"VAX2"	"559.0"	"ARCHS4 Coexpression,388;Enrichr Queries,101;GTEx Coexpression,1188"	"TFAP2A,NGFR,HS3ST3A1,TENM4,ZBTB16,FBLN2,BMP7"
"gene_set_query"	"547"	"SMAD3"	"559.6"	"Literature ChIP-seq,9;ARCHS4 Coexpression,1267;Enrichr Queries,757;ReMap ChIP-seq,37;GTEx Coexpression,728"	"TFAP2A,IL11,HS3ST3A1,PLLP,GALNT15,EYA2,ZBTB16,FHL2,CYP4B1,CPZ,FBLN2,BMP7,ACOXL,CYP24A1,SYT12,DOK5,ZNF385B,CLDN18,ITGB7,KCNN2,CCDC33,TNS4,GRIA3,PLXNA4"
"gene_set_query"	"548"	"E2F6"	"559.8"	"ARCHS4 Coexpression,1418;ENCODE ChIP-seq,34;Enrichr Queries,573;ReMap ChIP-seq,193;GTEx Coexpression,581"	"IL11,PLLP,LRRK2,CDCA7,FHL2,FBLN1,TRAF1,TUBB3,SLCO4C1,MAPT,HES2,CAP2"
"gene_set_query"	"549"	"CUX1"	"560.8"	"Literature ChIP-seq,106;ARCHS4 Coexpression,829;ENCODE ChIP-seq,71;Enrichr Queries,1034;ReMap ChIP-seq,182;GTEx Coexpression,1143"	"CETP,EGFL6,PCDH9,NOTCH4,CDCA7,F13A1,FMO5,FBLN2,ALDH3B2,MMP11,GSTA4,TUBB3,PRR15L,DOK5,MB,LAMP3,SLCO4C1,HAS2,SLC39A8,ITGB7,GRIA3,TRIM55"
"gene_set_query"	"550"	"ZNF207"	"561.0"	"ARCHS4 Coexpression,730;Enrichr Queries,980;ReMap ChIP-seq,132;GTEx Coexpression,402"	"CETP,PCDH9,DOK5,USP44,CHI3L2,CCR7,TRAF1"
"gene_set_query"	"551"	"ZNF589"	"561.3"	"ARCHS4 Coexpression,784;Enrichr Queries,558;ReMap ChIP-seq,66;GTEx Coexpression,837"	"TFAP2A,CXCL9,FCRL3,USP44,FHL2,CDCA7,SLC39A8,PDCD1LG2,CXCL5,CAP2"
"gene_set_query"	"552"	"GFI1"	"563.3"	"ARCHS4 Coexpression,781;Enrichr Queries,376;GTEx Coexpression,533"	"ZBTB16,KCNA3,ITGB7,CCR7,TRAF1"
"gene_set_query"	"553"	"DUX4"	"563.5"	"ARCHS4 Coexpression,1001;ReMap ChIP-seq,126"	"SFTPA2,HHIP,SLC39A8,PKHD1L1"
"gene_set_query"	"554"	"HNF1A"	"563.7"	"ARCHS4 Coexpression,473;Enrichr Queries,445;GTEx Coexpression,773"	"GJB2,PRR15L,ZBTB16,HSD17B6,MAPT,FMO5"
"gene_set_query"	"555"	"FOXB1"	"564.0"	"ARCHS4 Coexpression,1168;Enrichr Queries,100;GTEx Coexpression,424"	"TFAP2A,NGFR,PCDH9,TENM4,TUBB3,EYA2,ZBTB16,BMP7"
"gene_set_query"	"556"	"RFX3"	"566.7"	"ARCHS4 Coexpression,64;Enrichr Queries,900;GTEx Coexpression,736"	"PCDH9,GSTA4,SYT16,CYP4B1,CCDC33,TAGLN3"
"gene_set_query"	"557"	"ZKSCAN1"	"567.6"	"ARCHS4 Coexpression,430;ENCODE ChIP-seq,15;Enrichr Queries,1058;ReMap ChIP-seq,215;GTEx Coexpression,1120"	"GSTA4,TUBB3,LGI4,ITGA10,PKP1"
"gene_set_query"	"558"	"ZNF662"	"568.0"	"ARCHS4 Coexpression,543;Enrichr Queries,265;GTEx Coexpression,896"	"TFAP2A,ACOXL,PCDH9,ZBTB16,FBLN2"
"gene_set_query"	"559"	"ZHX1"	"568.3"	"ARCHS4 Coexpression,770;Enrichr Queries,1052;ReMap ChIP-seq,161;GTEx Coexpression,290"	"TFAP2A,IL11,GJB2,EYA2,PLLP,USP44,ITGB7,BMP7"
"gene_set_query"	"560"	"HSF1"	"569.0"	"Literature ChIP-seq,66;ARCHS4 Coexpression,1498;ENCODE ChIP-seq,38;ReMap ChIP-seq,242;GTEx Coexpression,1001"	"ACOXL,GSTA4,PLLP,ITGB7,TRAF1,FBLN2,HES2,GPIHBP1"
"gene_set_query"	"561"	"ETV1"	"569.0"	"ARCHS4 Coexpression,330;Enrichr Queries,829;ReMap ChIP-seq,219;GTEx Coexpression,898"	"TFAP2A,FHL2,MAPT,PGC,GRIA3"
"gene_set_query"	"562"	"EVX1"	"569.3"	"ARCHS4 Coexpression,977;Enrichr Queries,377;GTEx Coexpression,354"	"TFAP2A,NGFR,GSTA4,FBLN1,BMP7"
