"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_symbol"
"HYAL1",396.888551610681,-1.03791620193425,0.213659244089437,-4.85781088647766,1.18690689224453e-06,1.95055830782073e-05,"HYAL1"
"SFTA2",103.599080188617,4.93017790143755,1.01521600934134,4.8562846291561,1.19608740887317e-06,1.96396117642054e-05,"SFTA2"
"SFTPA2",49163.419507072,-1.23132120542387,0.253755221320789,-4.85239751527035,1.2197782077366e-06,1.99772564244861e-05,"SFTPA2"
"HAS2",907.251736253505,2.3292191434309,0.480724317323658,4.84522845941806,1.2646606951773e-06,2.06066566675064e-05,"HAS2"
"BTNL8",43.768326367781,-1.68211555700532,0.347743325748982,-4.83723319026271,1.31658936426328e-06,2.13258540980667e-05,"BTNL8"
"CPNE4",15.009408951335,1.71903446185567,0.355757699237995,4.83203727013557,1.3514294702987e-06,2.18716989103579e-05,"CPNE4"
"AIM2",34.1496926334225,1.00017828092964,0.207082198549798,4.82986122387109,1.36628241124339e-06,2.20934207293215e-05,"AIM2"
"MYL4",10.9879895009911,1.88416794908267,0.390425123508053,4.82593930470718,1.3934494421308e-06,2.2456920277637e-05,"MYL4"
"F2R",366.644628644445,1.07863654953141,0.223614681168049,4.8236392346744,1.40962284248367e-06,2.26984814350185e-05,"F2R"
"OLFM1",76.3709214943048,1.13375332578178,0.235329329804009,4.81773065314896,1.45200195792485e-06,2.33025640852228e-05,"OLFM1"
"KIAA1199",263.121100287715,1.66543840104034,0.346027136916458,4.81302829564615,1.48660231097851e-06,2.38349552552588e-05,"KIAA1199"
"MIR142",26.4604665985418,1.38286726991137,0.287326011963609,4.81288575461979,1.48766342163081e-06,2.38349552552588e-05,"MIR142"
"FLJ22447",15.2566159451868,1.49189542959834,0.310088999075624,4.811184640686,1.50038327202849e-06,2.39549433421502e-05,"FLJ22447"
"KIAA1549",76.7660454420488,-1.14954466469767,0.238916993537936,-4.81148137549764,1.49815697384203e-06,2.39549433421502e-05,"KIAA1549"
"ZNF80",12.3568305620297,1.3125217923346,0.27281406484326,4.81104884782495,1.50140313922985e-06,2.39549433421502e-05,"ZNF80"
"VSIG1",93.9051237695859,2.80003846242042,0.582110900037036,4.81014607739224,1.5082003272374e-06,2.4043373269986e-05,"VSIG1"
"VPREB3",8.39358678812297,3.53819777110949,0.735751093174866,4.80896026377845,1.51717358491215e-06,2.41462460416002e-05,"VPREB3"
"CIITA",174.729523688793,1.01706843894907,0.211708618684327,4.8040955784875,1.55452563118029e-06,2.46792213294753e-05,"CIITA"
"GPR176",50.5631989612453,1.11700821660857,0.232555968068443,4.80318018017848,1.56165238282036e-06,2.47422259745626e-05,"GPR176"
"ITM2C",141.131367798875,1.00305090964476,0.208949281743856,4.80045157979709,1.58308249345802e-06,2.49481674967386e-05,"ITM2C"
"LOC100506393",8.60766502164224,1.9701647105213,0.410366205866708,4.80099160787435,1.57881886129847e-06,2.49481674967386e-05,"LOC100506393"
"WNT10A",4.44409543570166,3.8904429796614,0.810383321026311,4.8007441401118,1.58077129790052e-06,2.49481674967386e-05,"WNT10A"
"CFTR",340.916482576584,-1.31826144123063,0.274809298956252,-4.79700449088693,1.61055991996709e-06,2.52902086641063e-05,"CFTR"
"MIR3677",3.0341204161726,-3.33604833677796,0.695436519225872,-4.79705658899176,1.61014124420631e-06,2.52902086641063e-05,"MIR3677"
"MMP1",219.521253657616,3.77600605997287,0.787448579039027,4.79524144240754,1.62479015175516e-06,2.54572599247199e-05,"MMP1"
"TENC1",343.827802131042,-1.00761985564887,0.211127528908715,-4.77256500304391,1.81894373646791e-06,2.83601300880375e-05,"TENC1"
"LOXL1",21.5736489301105,1.74252285605914,0.365804981748252,4.76352959364111,1.9023569599564e-06,2.95644477426477e-05,"LOXL1"
"PDLIM3",754.708403130367,1.08289018176543,0.227424913905119,4.76152837950382,1.92132272879829e-06,2.98349968632357e-05,"PDLIM3"
"SHANK3",88.8059850687712,-1.0512614472556,0.221154580162368,-4.75351424548288,1.99911011719637e-06,3.09926764285736e-05,"SHANK3"
"PIF1",22.3964532625592,1.205226681313,0.25388185906519,4.74719495812234,2.06257121652699e-06,3.18476951257778e-05,"PIF1"
"CPZ",22.4912683729435,2.28285529594988,0.481653226486925,4.73962421595416,2.14114942368287e-06,3.29019288344917e-05,"CPZ"
"LINC00670",8.41381995026775,1.91648117770562,0.404480829188053,4.73812610983994,2.15703567482192e-06,3.30664940807501e-05,"LINC00670"
"LAX1",157.571576000103,1.29643234858978,0.273637543760514,4.73777220323396,2.16080507538403e-06,3.30977992442116e-05,"LAX1"
"FLJ42627",14.7021449907702,-1.37787472147414,0.291112426919435,-4.73313604662938,2.21077199670819e-06,3.37821475286461e-05,"FLJ42627"
"SLN",96.9325095524563,2.29289872019755,0.484646530504277,4.73107424871438,2.23334809630317e-06,3.40999332441126e-05,"SLN"
"GTF2H4",5.4225192561966,5.29562626753406,1.11952590695526,4.73024003699605,2.24254524281038e-06,3.42130986805195e-05,"GTF2H4"
"GTF2H2B",20.8039995351191,-1.31064372752783,0.27781661162402,-4.71765788181729,2.38575243432741e-06,3.622487174848e-05,"GTF2H2B"
"S100A9",717.34942185475,-1.4424073822742,0.306200602262654,-4.7106614801395,2.46914070943016e-06,3.74317043307758e-05,"S100A9"
"LOC100506071",3.5586713114956,-1.74009584895329,0.369575014976552,-4.70836982598431,2.49705751595639e-06,3.77951154192389e-05,"LOC100506071"
"RGS1",759.274660820867,1.14807959015987,0.244399288292374,4.69755701083068,2.632917067199e-06,3.96634880830717e-05,"RGS1"
"TMEM45A",444.22557509026,1.44304638396372,0.307291622751329,4.69601602231597,2.65284741531659e-06,3.99323347779234e-05,"TMEM45A"
"GTSF1",17.8074337456592,1.27504552583997,0.271709703881827,4.69267570360504,2.69654765862476e-06,4.0526467634955e-05,"GTSF1"
"CD1C",81.4693036809,1.77870916042943,0.379405418449298,4.68814907203844,2.75687171866269e-06,4.13034995097846e-05,"CD1C"
"TRIM55",19.4949226000028,1.60144349408364,0.34191543745178,4.6837414128442,2.81685335871957e-06,4.21691750467065e-05,"TRIM55"
"FCN3",1903.93650029661,-1.47192997919377,0.314431977369171,-4.68123500513307,2.85151824688543e-06,4.26215231254435e-05,"FCN3"
"ADRA1A",20.3294073437063,-1.65872242210515,0.354656248924279,-4.67698631318714,2.91121680084658e-06,4.34705303396666e-05,"ADRA1A"
"MAB21L3",9.11436022778335,-1.58416309337925,0.339000209683187,-4.67304458265594,2.96767315438247e-06,4.41853558541391e-05,"MAB21L3"
"RGR",3.86164892958862,-2.13646355440855,0.457231944039928,-4.6726034395838,2.97405649281186e-06,4.42460174807926e-05,"RGR"
"KIAA1644",11.9671945932433,1.70839982322565,0.365815886368206,4.67010834380793,3.01040920405987e-06,4.47174117582909e-05,"KIAA1644"
"FLNC",40.4030080240218,1.4194228081589,0.304186972546278,4.66628401695591,3.06695701841141e-06,4.54516863006957e-05,"FLNC"
"ZNRD1",11.1788296215727,5.60060930431115,1.20038472493459,4.66567858451908,3.076002057754e-06,4.55505034240202e-05,"ZNRD1"
"F11",83.7290516396454,-1.51279705315892,0.324401188979897,-4.66335236907121,3.11099387512087e-06,4.59975807369337e-05,"F11"
"FOXP3",9.32461441156705,2.57201537761436,0.551687091441003,4.66209091624072,3.13012847328959e-06,4.62448124943524e-05,"FOXP3"
"CDH3",207.622551715508,1.56094965099418,0.335008051959409,4.65943920411596,3.1707202426038e-06,4.68084293442018e-05,"CDH3"
"SYNPO2",2157.16143013998,1.35393916781799,0.290744698088409,4.65679744710699,3.21166141782749e-06,4.73763326315707e-05,"SYNPO2"
"OSR1",19.3823131789553,1.86459714230741,0.400731577855321,4.65298280781007,3.2716753536396e-06,4.8039726533672e-05,"OSR1"
"NCAM2",108.840437007885,1.0458746515752,0.224933218090707,4.64971185871463,3.32399084782041e-06,4.87081530063648e-05,"NCAM2"
"GBP1",1285.61424235193,1.3021842274173,0.280339716053871,4.64502228134907,3.40039753360658e-06,4.96256036092684e-05,"GBP1"
"STMN2",12.4054045697229,2.12908601436625,0.459018491204249,4.63834476206074,3.51210582945742e-06,5.10853459188514e-05,"STMN2"
"WFDC5",2.94679223475876,-2.85626097382046,0.615806007916235,-4.63824798248637,3.51375043946593e-06,5.10853459188514e-05,"WFDC5"
"MME",305.392600345643,-1.30727531802407,0.28197715729852,-4.63610361402466,3.55038047428366e-06,5.15006742227278e-05,"MME"
"NGFR",25.9303288909576,1.59076908381727,0.343900034028188,4.62567294682757,3.73384090168764e-06,5.40391686995004e-05,"NGFR"
"TMTC1",252.898018845278,-1.32634335451093,0.286831577713365,-4.62411902163841,3.76193821427304e-06,5.43636953709653e-05,"TMTC1"
"C9orf152",243.245749430371,-1.29411056989955,0.280022029505692,-4.62145986222576,3.81049064001768e-06,5.49410245628433e-05,"C9orf152"
"SNORD104",17.9074490103764,-1.44902020892063,0.313824950939927,-4.61728809191467,3.88787358943843e-06,5.58885474274713e-05,"SNORD104"
"LOC100131496",14.5172904139996,-1.20236980767066,0.26064891394099,-4.61298606424607,3.96924924826936e-06,5.68876246038426e-05,"LOC100131496"
"APOH",48.9592399331703,-1.41557651025396,0.306919952661169,-4.61220099240899,3.98427446859213e-06,5.7017675404901e-05,"APOH"
"ZNRD1-AS1",5.746325945781,3.06972431050062,0.665632309534626,4.61174174770274,3.9930890501241e-06,5.70585923776868e-05,"ZNRD1-AS1"
"TRIM71",19.0453195646138,-1.23955508639928,0.268923889856448,-4.60931562108877,4.03996631489215e-06,5.75567542943966e-05,"TRIM71"
"HPCAL1",181.391586743991,-1.03333772597131,0.225101866502824,-4.59053379709911,4.4211385815807e-06,6.22925422795951e-05,"HPCAL1"
"PTGER1",4.505212327789,3.49535580889736,0.761789509890581,4.58834857072187,4.46766207571652e-06,6.28556099081351e-05,"PTGER1"
"LHX6",44.8054739390438,1.34243948376299,0.292619631634415,4.58766035711567,4.48241101408869e-06,6.30168450858163e-05,"LHX6"
"NALCN",52.5980168805213,1.1545745186125,0.251724683528772,4.58665595454222,4.50401986477901e-06,6.32742145519761e-05,"NALCN"
"SSUH2",9.32457409299196,2.56606159476638,0.560056591633984,4.58178982820256,4.61013104364422e-06,6.45755343993499e-05,"SSUH2"
"SLC7A11",90.4259302968017,-1.11928455743662,0.244320477963243,-4.58121466840373,4.62283013811573e-06,6.46613125804922e-05,"SLC7A11"
"PCP4",11.0110100885122,2.60434266095163,0.568690283124689,4.57954485637064,4.65988846996775e-06,6.51296738596077e-05,"PCP4"
"TDRD9",33.9241584369058,-1.18570556082883,0.259183281720911,-4.574776401302,4.76728853236719e-06,6.63886503322821e-05,"TDRD9"
"SPATA21",15.4220980963255,-1.6910388543403,0.36974694874106,-4.57350320292856,4.79636343138407e-06,6.67450370894564e-05,"SPATA21"
"SPIB",11.1008783001112,1.68020679093949,0.367815667650929,4.56806748247077,4.92241567350712e-06,6.83502385041619e-05,"SPIB"
"PCSK9",61.8304242000154,-1.31869178511524,0.288855385089521,-4.56523178443272,4.98942752880804e-06,6.9030621160303e-05,"PCSK9"
"SNORD69",8.30846952360891,2.52278012517372,0.552896852832199,4.56284045071128,5.04661657282058e-06,6.97714767448687e-05,"SNORD69"
"NIM1",30.1779953951432,-1.39076988636475,0.30483082745179,-4.56243188391013,5.05645007450883e-06,6.98066976424627e-05,"NIM1"
"DRD1",10.4701395901647,1.68126898719476,0.368710898242797,4.55985704574329,5.11884549891155e-06,7.06172191865681e-05,"DRD1"
"LINC00035",16.9011318177432,-1.10950163458348,0.243482197603397,-4.5568080356771,5.19368501684896e-06,7.14439284227277e-05,"LINC00035"
"CYP2C9",39.2003962060439,1.31413810056061,0.288718511904065,4.55162397414015,5.32334148892032e-06,7.30701071709822e-05,"CYP2C9"
"MID1IP1",48.6766904253658,-1.15737667979977,0.254827214418528,-4.54180956473078,5.5773411979871e-06,7.62833776130113e-05,"MID1IP1"
"SLFNL1",10.4964936991565,-1.24478130901148,0.274538844846518,-4.53408081361812,5.78548766192584e-06,7.89049925820804e-05,"SLFNL1"
"PDE7B",73.150392089834,1.04814534949545,0.23121317040409,4.53324240856872,5.80850901162818e-06,7.91626242395584e-05,"PDE7B"
"GJB1",47.5930525238866,1.34555566685144,0.29689214517281,4.53213629504493,5.83901540752378e-06,7.95218288834191e-05,"GJB1"
"MST1P2",30.3374393875359,-1.08483490879533,0.239416321138477,-4.53116522564838,5.86592366804206e-06,7.97183186716468e-05,"MST1P2"
"GAP43",13.5580100482661,2.7681892180644,0.611298889079617,4.52837272816287,5.94396654707044e-06,8.06645091890678e-05,"GAP43"
"COL24A1",106.81730438278,1.02801495826805,0.227172904634485,4.52525339640348,6.03231844289564e-06,8.17477270175151e-05,"COL24A1"
"IL4I1",33.584511431287,1.46368531264498,0.32360821793228,4.52301651051174,6.09644825846241e-06,8.23837387367114e-05,"IL4I1"
"GRIA1",107.609183225353,-1.51316329161725,0.334680278757207,-4.52122036361447,6.14841417218193e-06,8.29165783023942e-05,"GRIA1"
"C2orf27A",18.9922808392605,1.31717814658805,0.291535378153652,4.51807308920785,6.24049444876208e-06,8.40930763904213e-05,"C2orf27A"
"LOC729950",10.3324445087674,1.64846893445175,0.365121376112464,4.5148518884416,6.33610326963401e-06,8.52016918264751e-05,"LOC729950"
"ID1",324.453566768704,-1.24204406316332,0.27605166135374,-4.49931747221667,6.81719848356369e-06,9.09054678789474e-05,"ID1"
"CACNG4",19.8382665613986,-1.42880871179164,0.31816358582667,-4.49079899599203,7.09564903397543e-06,9.42904485360868e-05,"CACNG4"
"CSRNP3",56.4725945967359,1.09685027505194,0.244262346909302,4.49045990481381,7.10695529472881e-06,9.43752441840564e-05,"CSRNP3"
"FRZB",181.392099962576,1.6108048229401,0.358848216975652,4.48881935798887,7.16189954060694e-06,9.50390020755611e-05,"FRZB"
"ARC",7.45503496263237,-2.34279126093336,0.522016374278739,-4.48796508379715,7.19067101299303e-06,9.52796916696121e-05,"ARC"
"SLAMF9",9.64979804237579,2.39192315358127,0.532969733802045,4.48791554544384,7.19234282317089e-06,9.52796916696121e-05,"SLAMF9"
"BDKRB2",116.369045135658,1.48259832197782,0.330809450134685,4.48172904786789,7.40407100188337e-06,9.77786413081248e-05,"BDKRB2"
"NMU",19.8152273486343,-2.33211306783882,0.520725844168751,-4.47858137627419,7.51407258079468e-06,9.91629881495783e-05,"NMU"
"MICALCL",87.5992002988184,-1.00123902925487,0.22403280609789,-4.46916256013586,7.85264354205208e-06,0.000103204633438136,"MICALCL"
"CMA1",5.36083713638557,3.00917788622063,0.673604939219006,4.46727408161459,7.92226034999687e-06,0.000104048219894887,"CMA1"
"SCAMP5",41.8400236175842,1.47648879951023,0.330780232828683,4.46365487708853,8.05733090773775e-06,0.00010560504435983,"SCAMP5"
"LDHD",21.4283052348462,-1.17603936640743,0.263855229575937,-4.45713874345994,8.30608478910755e-06,0.000108598676762891,"LDHD"
